"","UnitID","sales","inventory","strata"
"1971",1971,654505.3519,77886.18733,2
"1972",1972,170321.4725,218155.4715,4
"1973",1973,563620.1076,8870.209835,1
"1974",1974,399338.9359,277195.1599,4
"1975",1975,573078.262,220413.5169,4
"1976",1976,225493.6559,172933.7158,4
"1977",1977,168258.7792,188385.778,4
"1978",1978,689682.3697,189687.7136,4
"1979",1979,341351.9015,94305.58324,2
"1980",1980,221497.1999,255475.7038,4
"1981",1981,661116.9602,136324.6346,3
"1982",1982,650271.7642,163663.2472,4
"1983",1983,82545.93209,24988.49185,1
"1984",1984,269674.2273,90520.5299,2
"1985",1985,392117.0743,211691.714,4
"1986",1986,387283.5992,208455.2885,4
"1987",1987,441630.7184,167741.1877,4
"1988",1988,26460.8188,122472.8015,3
"1989",1989,118148.1429,72334.72417,2
"1990",1990,720271.2852,251345.0225,4
"1991",1991,298824.6695,206310.4757,4
"1992",1992,831421.7009,122709.7006,3
"1993",1993,462379.5666,102729.2989,3
"1994",1994,385861.5228,285769.7202,4
"1995",1995,580111.8882,151632.8675,4
"1996",1996,144906.0041,104156.6788,3
"1997",1997,204075.8292,282629.4612,4
"1998",1998,189156.3326,21358.44486,1
"1999",1999,842586.199,78133.61515,2
"2000",2000,660128.9564,159734.2973,4
"2001",2001,538343.1768,112683.5206,3
"2002",2002,367166.4927,234021.0766,4
"2003",2003,465715.1256,78457.02452,2
"2004",2004,156212.8654,267713.5962,4
"2005",2005,48191.70324,232381.1253,4
"2006",2006,206201.624,212477.6541,4
"2007",2007,232485.8789,133743.3862,3
"2008",2008,203203.8634,150211.6644,4
"2009",2009,58661.58152,117807.2798,3
"2010",2010,439775.699,142818.4026,3
"2011",2011,198384.1287,124967.3649,3
"2012",2012,62711.40166,33483.74925,1
"2013",2013,432238.3165,125204.5971,3
"2014",2014,527641.6623,121962.7658,3
"2015",2015,524205.1114,119639.0419,3
"2016",2016,650600.7634,170793.5024,4
"2017",2017,468062.3891,174224.1508,4
"2018",2018,784263.1213,121944.2086,3
"2019",2019,481745.1359,136203.5529,3
"2020",2020,568782.3635,218104.2264,4
"2021",2021,109991.0684,120136.7088,3
"2022",2022,452109.0171,128182.3818,3
"2023",2023,620820.9786,216679.7669,4
"2024",2024,450438.7108,269053.3363,4
"2025",2025,425771.8453,147284.5781,3
"2026",2026,299449.2526,242758.3088,4
"2027",2027,197699.6692,63845.40521,2
"2028",2028,448871.0564,246038.0115,4
"2029",2029,372106.8885,141977.9093,3
"2030",2030,423883.6332,74014.02867,2
"2031",2031,554317.8175,166591.6465,4
"2032",2032,148014.8011,210358.0858,4
"2033",2033,723541.9798,196999.4652,4
"2034",2034,783131.8146,181619.3169,4
"2035",2035,591266.1168,257411.9094,4
"2036",2036,346335.0913,146317.1297,3
"2037",2037,453431.6859,280601.5939,4
"2038",2038,576671.7739,233177.7967,4
"2039",2039,124025.4151,300617.2447,5
"2040",2040,73335.84355,145589.1798,3
"2041",2041,77996.06609,68073.85283,2
"2042",2042,3513.865747,226073.0661,4
"2043",2043,4964.487573,283785.8099,4
"2044",2044,206855.7078,301658.7471,5
"2045",2045,61686.17428,131790.2354,3
"2046",2046,81165.94906,227783.3904,4
"2047",2047,26492.42348,111438.1815,3
"2048",2048,9491.030025,129103.7969,3
"2049",2049,48086.75227,101000.928,3
"2050",2050,105063.7074,230908.9718,4
"2051",2051,108110.9172,218977.5444,4
"2052",2052,73455.94604,276976.4107,4
"2053",2053,14526.54586,10981.21784,1
"2054",2054,139297.3626,392855.107,5
"2055",2055,123622.4649,241650.232,4
"2056",2056,159357.3154,371075.6361,5
"2057",2057,43974.74566,332840.2852,5
"2058",2058,105028.2108,315247.324,5
"2059",2059,107824.1407,303386.2919,5
"2060",2060,12349.47972,100576.8117,3
"2061",2061,84192.98683,175269.6353,4
"2062",2062,66491.70451,215642.0784,4
"2063",2063,102007.5539,146985.2337,3
"2064",2064,133370.5008,160440.6961,4
"2065",2065,82970.29961,256037.1231,4
"2066",2066,166948.2647,220572.0573,4
"2067",2067,38261.43139,169907.7117,4
"2068",2068,30702.09811,244443.2577,4
"2069",2069,97616.34701,258495.8607,4
"2070",2070,94632.55604,216248.1977,4
"2071",2071,112928.8144,232889.0391,4
"2072",2072,25126.36906,18110.9552,1
"2073",2073,19393.90755,56017.72163,2
"2074",2074,97593.88953,251718.0476,4
"2075",2075,44132.64001,154620.4666,4
"2076",2076,63159.49301,273149.7511,4
"2077",2077,6763.093988,189002.8973,4
"2078",2078,138722.2741,145732.8783,3
"2079",2079,92277.63471,194055.0435,4
"2080",2080,64835.61756,172023.097,4
"2081",2081,98135.96434,246865.5687,4
"2082",2082,26788.8572,68717.97481,2
"2083",2083,101849.4809,103997.2572,3
"2084",2084,132098.4456,334878.837,5
"2085",2085,161814.5827,254689.5425,4
"2086",2086,160434.0394,299537.544,4
"2087",2087,24234.64859,98890.81884,2
"2088",2088,96359.38354,144529.0673,3
"2089",2089,103434.5284,133958.7778,3
"2090",2090,10875.11465,85065.71759,2
"2091",2091,114504.7598,205769.9012,4
"2092",2092,35720.4614,236954.7092,4
"2093",2093,8816.10269,51993.84946,2
"2094",2094,27617.14833,143627.8631,3
"2095",2095,111348.3307,402845.7327,5
"2096",2096,842.9068215,194922.4802,4
"2097",2097,158134.5528,203987.7419,4
"2098",2098,107743.4381,178022.5624,4
"2099",2099,55746.47397,247327.2468,4
"2100",2100,192122.2694,287691.9717,4
"2101",2101,92144.16258,118141.1425,3
"2102",2102,149574.3701,282527.118,4
"2103",2103,127680.048,100385.9944,3
"2104",2104,60869.44377,225971.7731,4
"2105",2105,20199.48415,180812.634,4
"2106",2106,77806.58049,237121.1434,4
"2107",2107,77571.10862,250930.2187,4
"2108",2108,38378.86399,136132.9925,3
"2109",2109,114135.0112,105377.3969,3
"2110",2110,51977.26372,46629.74443,1
"2111",2111,57216.56583,154579.0952,4
"2112",2112,129740.2253,294041.7007,4
"2113",2113,41084.93006,207951.0247,4
"2114",2114,124963.0203,88855.88192,2
"2115",2115,127354.0046,231941.3139,4
"2116",2116,94407.53406,326161.5216,5
"2117",2117,77049.57917,123912.692,3
"2118",2118,80104.21438,21138.31707,1
"2119",2119,70651.16993,221321.8368,4
"2120",2120,24132.13778,195469.0198,4
"2121",2121,207428.644,306454.9952,5
"2122",2122,81455.68757,182670.8042,4
"2123",2123,128663.0035,240787.6811,4
"2124",2124,9198.502774,81421.36142,2
"2125",2125,10257.1915,102852.5894,3
"2126",2126,186100.0901,310773.175,5
"2127",2127,56166.88763,196443.353,4
"2128",2128,8821.356716,51204.03183,2
"2129",2129,65799.97055,339181.6157,5
"2130",2130,31049.60303,69137.06785,2
"2131",2131,88671.87086,35188.23925,1
"2132",2132,84418.19901,308726.8164,5
"2133",2133,22536.75469,266210.4821,4
"2134",2134,159041.9835,179711.9472,4
"2135",2135,110434.8606,185070.5962,4
"2136",2136,74033.62521,37382.58668,1
"2137",2137,157378.2058,267506.9816,4
"2138",2138,28967.05363,144014.1311,3
"2139",2139,28432.77026,52800.60859,2
"2140",2140,136668.2775,275621.3241,4
"2141",2141,192883.6561,366037.8667,5
"2142",2142,95471.60435,143581.1763,3
"2143",2143,157628.8722,318530.5586,5
"2144",2144,55958.01043,148433.0311,3
"2145",2145,134515.1561,320888.788,5
"2146",2146,95944.57142,237399.2692,4
"2147",2147,77566.96684,72974.14975,2
"2148",2148,63102.84676,128673.8197,3
"2149",2149,185175.6534,293321.5427,4
"2150",2150,119178.9503,207427.3608,4
"2151",2151,142666.6754,213685.5509,4
"2152",2152,81020.02722,158533.8123,4
"2153",2153,6618.16891,133460.9131,3
"2154",2154,87443.65326,160168.0694,4
"2155",2155,77084.88557,155178.2345,4
"2156",2156,106413.3754,210061.5748,4
"2157",2157,113431.5911,295551.6306,4
"2158",2158,22518.43064,116078.4717,3
"2159",2159,172188.5348,437599.3173,5
"2160",2160,141507.2296,331585.5819,5
"2161",2161,116890.9238,121542.0639,3
"2162",2162,70839.10903,219655.6827,4
"2163",2163,155484.9493,378795.8213,5
"2164",2164,112455.1571,283165.2401,4
"2165",2165,27816.71673,83026.15897,2
"2166",2166,66204.81723,153150.5207,4
"2167",2167,105872.6173,69232.26676,2
"2168",2168,163266.7031,315268.4762,5
"2169",2169,77637.88019,176153.2445,4
"2170",2170,104977.4683,178087.3694,4
"2171",2171,141247.6533,235880.3854,4
"2172",2172,33507.5741,292219.8152,4
"2173",2173,48042.70017,203113.9607,4
"2174",2174,28315.93011,155198.2239,4
"2175",2175,82541.88111,95888.19046,2
"2176",2176,22083.65233,215104.4091,4
"2177",2177,196574.7181,250539.4081,4
"2178",2178,45454.5919,223519.457,4
"2179",2179,34597.8813,110891.556,3
"2180",2180,48181.53626,149157.4483,3
"2181",2181,41795.79287,38212.18824,1
"2182",2182,124686.3752,72430.54112,2
"2183",2183,102815.981,228174.5135,4
"2184",2184,41227.41155,164809.8948,4
"2185",2185,106729.8366,291516.8922,4
"2186",2186,90768.23045,307287.0988,5
"2187",2187,104496.5224,83180.52459,2
"2188",2188,42915.42455,242581.3638,4
"2189",2189,34453.38209,172603.4561,4
"2190",2190,114449.6408,226541.1782,4
"2191",2191,4327.790476,111621.7706,3
"2192",2192,81646.26213,306014.2873,5
"2193",2193,106555.8197,181462.0759,4
"2194",2194,141579.2111,330569.4919,5
"2195",2195,7494.69328,184223.2549,4
"2196",2196,54442.7829,126070.3308,3
"2197",2197,10278.53699,61224.69834,2
"2198",2198,71877.64624,212356.93,4
"2199",2199,88598.87027,196980.8809,4
"2200",2200,87557.25502,173777.189,4
"2201",2201,21102.02624,6805.146754,1
"2202",2202,130664.6719,176297.5539,4
"2203",2203,36267.05583,93306.4361,2
"2204",2204,167118.3443,270877.5036,4
"2205",2205,66585.27004,250602.8344,4
"2206",2206,95296.96007,123185.4056,3
"2207",2207,70676.57287,166356.5798,4
"2208",2208,110877.5888,191612.46,4
"2209",2209,71164.9183,202453.8496,4
"2210",2210,52502.00049,298717.0354,4
"2211",2211,102329.2083,190734.9744,4
"2212",2212,73954.22313,238255.1296,4
"2213",2213,72742.23855,71163.87562,2
"2214",2214,7420.722713,145952.3255,3
"2215",2215,69357.65773,154726.4245,4
"2216",2216,122453.9152,287555.6241,4
"2217",2217,74786.14985,215012.013,4
"2218",2218,13488.61541,208756.4859,4
"2219",2219,53668.84186,158945.3076,4
"2220",2220,188264.7221,361781.4305,5
"2221",2221,134181.4955,264485.515,4
"2222",2222,156376.822,275298.0709,4
"2223",2223,111369.7331,301595.1393,5
"2224",2224,69696.40194,212882.0614,4
"2225",2225,40018.81417,326359.367,5
"2226",2226,67893.91837,215500.2349,4
"2227",2227,89842.35093,52258.39504,2
"2228",2228,107289.9425,259774.3683,4
"2229",2229,65168.31851,130992.0433,3
"2230",2230,7813.567034,238200.464,4
"2231",2231,33552.3859,106063.2605,3
"2232",2232,106497.0868,180058.2381,4
"2233",2233,16171.52308,227343.4579,4
"2234",2234,68005.89823,172401.4214,4
"2235",2235,127574.2618,241096.2734,4
"2236",2236,152680.5463,168076.6795,4
"2237",2237,114082.8906,181445.1343,4
"2238",2238,28686.55324,162821.7048,4
"2239",2239,105888.0274,179389.9434,4
"2240",2240,122645.3815,114840.6503,3
"2241",2241,265627.6399,252729.342,4
"2242",2242,404900.5357,483630.1401,5
"2243",2243,191207.525,333337.967,5
"2244",2244,71683.01637,225330.2814,4
"2245",2245,141230.7555,299023.5876,4
"2246",2246,205307.3897,227598.3701,4
"2247",2247,215919.2408,252369.783,4
"2248",2248,62967.43627,356469.0123,5
"2249",2249,70445.70407,389195.1428,5
"2250",2250,321582.1128,288844.4286,4
"2251",2251,71329.16783,478838.9639,5
"2252",2252,309107.4704,351343.9007,5
"2253",2253,44879.35395,300145.1518,5
"2254",2254,166903.3591,324661.4094,5
"2255",2255,182323.1695,390764.5397,5
"2256",2256,102562.5751,248195.0307,4
"2257",2257,166951.4348,302044.1568,5
"2258",2258,140077.3949,94367.96791,2
"2259",2259,186798.6949,226817.3973,4
"2260",2260,306431.6912,397957.0882,5
"2261",2261,319076.6561,353230.445,5
"2262",2262,198049.0452,478261.2878,5
"2263",2263,218294.6985,442843.8402,5
"2264",2264,217186.4617,368943.306,5
"2265",2265,331200.6178,162378.9626,4
"2266",2266,240819.7208,271880.1201,4
"2267",2267,94605.78812,340652.1944,5
"2268",2268,46550.14971,259562.9614,4
"2269",2269,332497.2357,303789.785,5
"2270",2270,64552.11179,202268.3595,4
"2271",2271,113914.6666,180676.6912,4
"2272",2272,47681.77576,485222.8447,5
"2273",2273,161131.0119,198959.3526,4
"2274",2274,102236.6527,257320.384,4
"2275",2275,177364.6523,373013.236,5
"2276",2276,213019.3893,302907.8943,5
"2277",2277,111335.4804,229658.1059,4
"2278",2278,175958.308,334048.0442,5
"2279",2279,200334.3635,342272.7121,5
"2280",2280,166248.2741,230853.0855,4
"2281",2281,298429.4986,375770.8245,5
"2282",2282,196301.5646,173882.2332,4
"2283",2283,120984.0218,319281.5601,5
"2284",2284,44732.42073,328516.0467,5
"2285",2285,217123.8097,284204.0273,4
"2286",2286,11285.13026,109996.0809,3
"2287",2287,226371.2613,537264.3144,6
"2288",2288,152248.9057,426047.539,5
"2289",2289,144255.7001,304670.4006,5
"2290",2290,343343.3692,498445.5075,5
"2291",2291,239069.9706,357298.2611,5
"2292",2292,39542.1873,422151.5107,5
"2293",2293,172123.3115,251504.7177,4
"2294",2294,165963.6218,422323.3791,5
"2295",2295,147496.188,406687.7374,5
"2296",2296,200682.3165,357068.167,5
"2297",2297,150181.1572,407545.5208,5
"2298",2298,126849.8945,371829.2414,5
"2299",2299,92964.85947,241680.7762,4
"2300",2300,76611.94187,167923.0201,4
"2301",2301,56605.04376,236029.0743,4
"2302",2302,110699.9115,244925.6324,4
"2303",2303,250013.4077,211285.3683,4
"2304",2304,58463.95735,518492.0409,6
"2305",2305,202679.4886,305811.3455,5
"2306",2306,69303.52631,211745.0009,4
"2307",2307,270730.3504,163122.4588,4
"2308",2308,294627.3398,127076.9422,3
"2309",2309,174394.3795,370745.701,5
"2310",2310,99970.54025,77659.63996,2
"2311",2311,85808.416,280684.8429,4
"2312",2312,115329.8213,312889.4976,5
"2313",2313,25808.80669,188354.5828,4
"2314",2314,293824.1163,478114.0803,5
"2315",2315,135510.8655,291156.3764,4
"2316",2316,151586.0042,256438.2431,4
"2317",2317,124648.6628,120874.553,3
"2318",2318,109600.9949,216099.0638,4
"2319",2319,69617.1788,332434.8493,5
"2320",2320,180346.6807,307027.6424,5
"2321",2321,163474.3968,195985.0996,4
"2322",2322,120846.204,226793.808,4
"2323",2323,147334.9223,315290.5588,5
"2324",2324,194819.3217,280350.245,4
"2325",2325,165774.7777,220695.9031,4
"2326",2326,109329.364,263217.3006,4
"2327",2327,284672.1139,282598.6518,4
"2328",2328,204644.8613,354662.4636,5
"2329",2329,218203.9732,208458.5481,4
"2330",2330,98802.09659,115152.7196,3
"2331",2331,174236.4616,327208.3179,5
"2332",2332,174355.4117,289841.6523,4
"2333",2333,116190.5858,275810.3519,4
"2334",2334,113558.9845,217937.1711,4
"2335",2335,137086.3737,344432.8223,5
"2336",2336,132878.4882,339224.348,5
"2337",2337,148158.1652,272477.9396,4
"2338",2338,94645.93681,223508.2689,4
"2339",2339,256946.9829,163912.2334,4
"2340",2340,320270.3868,191789.4617,4
"2341",2341,92624.40392,303314.1371,5
"2342",2342,219586.9169,230811.855,4
"2343",2343,102095.629,231367.8065,4
"2344",2344,139385.5706,230332.345,4
"2345",2345,178987.8906,271031.7353,4
"2346",2346,39169.93464,270223.0558,4
"2347",2347,166352.3544,286105.6442,4
"2348",2348,298518.1703,158041.2977,4
"2349",2349,43787.97228,187164.0418,4
"2350",2350,52324.12367,65159.36976,2
"2351",2351,32050.58039,199330.357,4
"2352",2352,92322.47896,130886.8236,3
"2353",2353,191411.2629,315463.4455,5
"2354",2354,132626.4104,292870.4093,4
"2355",2355,68365.78146,322859.9309,5
"2356",2356,84570.63401,212859.6949,4
"2357",2357,249554.8322,257825.7166,4
"2358",2358,291103.87,305343.4885,5
"2359",2359,16840.63117,178917.9248,4
"2360",2360,65612.68087,141117.8994,3
"2361",2361,178708.747,230988.6333,4
"2362",2362,216235.7621,168312.7195,4
"2363",2363,119395.1249,180855.1443,4
"2364",2364,148873.6616,234367.2126,4
"2365",2365,103302.436,324028.6085,5
"2366",2366,256406.0019,218661.3906,4
"2367",2367,45255.91665,200171.8156,4
"2368",2368,194496.4409,236440.7994,4
"2369",2369,194358.2492,219908.3051,4
"2370",2370,92136.46694,282738.6,4
"2371",2371,148405.6247,131342.7091,3
"2372",2372,140273.6218,289314.8426,4
"2373",2373,187574.5471,347698.6885,5
"2374",2374,236731.1097,240211.5201,4
"2375",2375,83034.09631,155142.2166,4
"2376",2376,46825.53461,137469.8504,3
"2377",2377,72385.08884,130530.9793,3
"2378",2378,157173.2138,111528.1866,3
"2379",2379,143511.8266,100125.8774,3
"2380",2380,32731.62106,132093.1402,3
"2381",2381,97639.72336,139883.2534,3
"2382",2382,90607.57348,116798.8348,3
"2383",2383,67773.27339,128435.0496,3
"2384",2384,72442.38228,110707.7243,3
"2385",2385,95834.38624,108148.8485,3
"2386",2386,122521.474,110513.3016,3
"2387",2387,78630.41586,115739.5614,3
"2388",2388,80055.12091,105874.0484,3
"2389",2389,53236.46706,167930.4246,4
"2390",2390,66834.75301,155031.0087,4
"2391",2391,108796.0242,149117.2819,3
"2392",2392,103569.2066,134774.4188,3
"2393",2393,83199.79805,129444.5393,3
"2394",2394,41960.93149,149463.4163,3
"2395",2395,26544.08718,116833.1154,3
"2396",2396,81944.57466,118794.7535,3
"2397",2397,91793.86579,145556.3191,3
"2398",2398,113248.3122,115759.9067,3
"2399",2399,91587.16659,119445.6159,3
"2400",2400,125258.932,97844.45855,2
"2401",2401,132973.4922,112805.0521,3
"2402",2402,163169.1985,99687.83958,2
"2403",2403,105737.7245,160965.6492,4
"2404",2404,63545.42551,155550.4091,4
"2405",2405,135328.712,130124.2548,3
"2406",2406,77524.8449,100948.1414,3
"2407",2407,80142.87638,149392.4063,3
"2408",2408,91520.35211,117512.5936,3
"2409",2409,112345.054,136711.1231,3
"2410",2410,98288.28678,128154.728,3
"2411",2411,104409.2315,112250.8936,3
"2412",2412,125308.9708,141911.7255,3
"2413",2413,14445.28566,151116.353,4
"2414",2414,70575.15241,137778.503,3
"2415",2415,114815.3548,125065.9881,3
"2416",2416,104998.9882,131490.0891,3
"2417",2417,82220.30103,136047.1385,3
"2418",2418,75276.9557,120068.4348,3
"2419",2419,72938.7699,138302.6886,3
"2420",2420,79462.47542,141972.3032,3
"2421",2421,66567.00581,146579.724,3
"2422",2422,80827.97527,114440.5058,3
"2423",2423,56208.75917,129814.8411,3
"2424",2424,91486.19457,132321.1666,3
"2425",2425,75785.2972,138356.2472,3
"2426",2426,93973.1996,108310.545,3
"2427",2427,86986.45144,102558.5305,3
"2428",2428,68784.73836,142427.909,3
"2429",2429,110174.0641,118827.4556,3
"2430",2430,112552.1046,117262.5317,3
"2431",2431,46702.72283,130917.6368,3
"2432",2432,70014.64867,133811.8581,3
"2433",2433,97436.94265,145155.7576,3
"2434",2434,61445.88545,140623.6087,3
"2435",2435,100445.8333,113996.7177,3
"2436",2436,32693.81862,111367.9261,3
"2437",2437,53361.09156,149690.0987,3
"2438",2438,57667.91378,142018.385,3
"2439",2439,111091.7111,128377.8789,3
"2440",2440,116936.9778,116875.6507,3
"2441",2441,39787.72912,154327.5436,4
"2442",2442,42526.60383,117747.2862,3
"2443",2443,142014.2167,156017.8599,4
"2444",2444,132156.8725,137339.8359,3
"2445",2445,87771.00125,122062.7815,3
"2446",2446,81410.44631,164212.8292,4
"2447",2447,59335.86407,115225.4832,3
"2448",2448,136261.6768,112075.6512,3
"2449",2449,116777.8042,118807.3369,3
"2450",2450,162137.0954,113386.3914,3
"2451",2451,162762.5535,105860.5723,3
"2452",2452,97171.47327,125404.2895,3
"2453",2453,97658.49428,152383.1507,4
"2454",2454,69867.02084,144483.1429,3
"2455",2455,55536.62468,120406.0589,3
"2456",2456,62842.14144,142903.058,3
"2457",2457,142032.4786,150695.9133,4
"2458",2458,51783.92126,120636.5859,3
"2459",2459,112802.0751,128090.8451,3
"2460",2460,103765.5012,131346.2595,3
"2461",2461,24987.88574,139490.4529,3
"2462",2462,132293.4732,138477.3561,3
"2463",2463,59022.14093,131932.5021,3
"2464",2464,85127.27088,111140.7906,3
"2465",2465,146202.1356,100501.1786,3
"2466",2466,74152.76186,117651.6645,3
"2467",2467,46520.31772,127854.9447,3
"2468",2468,66686.76633,95294.36969,2
"2469",2469,88353.11851,135301.096,3
"2470",2470,107751.7187,118323.6783,3
"2471",2471,82543.95991,142801.7059,3
"2472",2472,68628.16067,121573.2667,3
"2473",2473,52584.26558,117107.328,3
"2474",2474,154047.7717,118246.6628,3
"2475",2475,82822.47077,131594.3303,3
"2476",2476,82919.72426,114577.0648,3
"2477",2477,81718.46434,159834.1834,4
"2478",2478,110885.9363,130215.7206,3
"2479",2479,90332.55396,110679.4462,3
"2480",2480,108185.59,105548.085,3
"2481",2481,128258.3893,137726.369,3
"2482",2482,87877.9776,125929.808,3
"2483",2483,45856.44674,133058.4778,3
"2484",2484,88649.86215,120730.9753,3
"2485",2485,78788.16342,120574.6311,3
"2486",2486,61257.95922,140007.6865,3
"2487",2487,110276.2598,126340.3856,3
"2488",2488,81396.49685,130326.4858,3
"2489",2489,80175.53006,133296.5449,3
"2490",2490,127059.9224,115510.5069,3
"2491",2491,52867.52387,152730.9333,4
"2492",2492,75871.30118,136245.4903,3
"2493",2493,80629.55296,119668.7573,3
"2494",2494,69192.03869,109326.9408,3
"2495",2495,70291.95057,100819.4171,3
"2496",2496,91390.81782,129455.7132,3
"2497",2497,59026.58717,114733.3096,3
"2498",2498,106967.5451,145998.6827,3
"2499",2499,55487.96596,129931.2945,3
"2500",2500,19640.50427,124864.5214,3
"2501",2501,85165.1719,138208.9056,3
"2502",2502,63647.82909,132725.7359,3
"2503",2503,72631.53867,123289.6247,3
"2504",2504,78361.16628,117881.6584,3
"2505",2505,43059.15668,157191.1448,4
"2506",2506,108345.4175,112600.6381,3
"2507",2507,88302.09172,127915.4274,3
"2508",2508,84660.29812,157230.185,4
"2509",2509,68203.13375,154475.0093,4
"2510",2510,84758.56978,94186.52759,2
"2511",2511,62844.78274,154064.4211,4
"2512",2512,89023.52324,116960.518,3
"2513",2513,46265.48817,133311.4153,3
"2514",2514,47521.55828,152945.8219,4
"2515",2515,91218.32882,95097.64011,2
"2516",2516,89257.47806,111622.6899,3
"2517",2517,74248.24805,123715.5185,3
"2518",2518,36086.35176,125536.6772,3
"2519",2519,110905.9,124889.619,3
"2520",2520,57473.51444,154807.8059,4
"2521",2521,27969.9766,126838.3273,3
"2522",2522,51227.25157,128216.2441,3
"2523",2523,60229.00235,132882.9817,3
"2524",2524,27151.51675,150080.0429,4
"2525",2525,69535.80581,116756.8626,3
"2526",2526,72372.041,116782.4179,3
"2527",2527,66617.29008,111643.7088,3
"2528",2528,65571.06425,137611.4952,3
"2529",2529,38074.28305,128632.6809,3
"2530",2530,64415.07614,137498.0993,3
"2531",2531,85810.56411,100697.7491,3
"2532",2532,75709.31652,126281.3994,3
"2533",2533,55827.18455,143148.8827,3
"2534",2534,25843.05436,126570.4148,3
"2535",2535,33271.81848,111008.5775,3
"2536",2536,68533.34963,129336.3409,3
"2537",2537,60463.87661,135539.9783,3
"2538",2538,29780.83709,140535.2637,3
"2539",2539,97323.04927,111529.3926,3
"2540",2540,94120.14567,142044.2536,3
"2541",2541,89022.49749,139693.8869,3
"2542",2542,36470.96393,141713.0136,3
"2543",2543,40507.82447,132147.5728,3
"2544",2544,57776.23094,152606.1402,4
"2545",2545,95705.3682,120292.5028,3
"2546",2546,62093.72632,134231.0869,3
"2547",2547,101857.7815,133669.6587,3
"2548",2548,48780.11054,119352.755,3
"2549",2549,40166.17858,156422.8005,4
"2550",2550,62143.63937,146400.7193,3
"2551",2551,39600.36904,119464.6541,3
"2552",2552,88560.41617,118164.2574,3
"2553",2553,80780.94889,122404.5015,3
"2554",2554,76838.02876,115651.6142,3
"2555",2555,66025.83896,115011.6372,3
"2556",2556,73276.48492,135672.3796,3
"2557",2557,65143.66197,162489.5985,4
"2558",2558,83686.17574,103125.2677,3
"2559",2559,63812.15318,165340.4135,4
"2560",2560,82242.07369,134198.3418,3
"2561",2561,44662.50495,134513.608,3
"2562",2562,94408.86898,131813.8809,3
"2563",2563,55330.92699,114509.4777,3
"2564",2564,58457.06333,130399.7323,3
"2565",2565,65932.05473,115839.7217,3
"2566",2566,72662.26276,141115.0614,3
"2567",2567,80830.22615,112880.5503,3
"2568",2568,95180.60262,134056.0089,3
"2569",2569,73136.89115,111370.4418,3
"2570",2570,57400.79663,122204.6423,3
"2571",2571,69844.79994,129519.7596,3
"2572",2572,67840.1403,144155.0538,3
"2573",2573,72773.83112,128662.4111,3
"2574",2574,85110.664,118776.6885,3
"2575",2575,72678.10161,100818.7981,3
"2576",2576,71845.74014,114443.8027,3
"2577",2577,42288.83842,105537.3846,3
"2578",2578,70963.42603,146995.7019,3
"2579",2579,83699.6373,146322.6723,3
"2580",2580,95979.0261,108306.0182,3
"2581",2581,74391.94912,111065.9828,3
"2582",2582,60969.76348,170121.4021,4
"2583",2583,76310.26753,137509.3444,3
"2584",2584,87288.61824,94710.06085,2
"2585",2585,94351.21451,109275.168,3
"2586",2586,53942.18004,129932.5476,3
"2587",2587,96672.49467,116789.4299,3
"2588",2588,95447.72732,125344.6116,3
"2589",2589,26211.01597,114741.7963,3
"2590",2590,71776.08259,125997.2697,3
"2591",2591,60554.26239,118943.4963,3
"2592",2592,73478.35349,156613.6645,4
"2593",2593,96256.28893,122784.5077,3
"2594",2594,81509.97114,9667.263789,1
"2595",2595,23234.6921,92507.53792,2
"2596",2596,116938.1891,19834.68419,1
"2597",2597,78220.12375,79040.03333,2
"2598",2598,77927.5928,64669.87576,2
"2599",2599,8793.874339,68491.87699,2
"2600",2600,27001.97047,153771.1616,4
"2601",2601,61936.56452,162469.6451,4
"2602",2602,94959.96088,83337.88667,2
"2603",2603,87992.41888,3723.521207,1
"2604",2604,31764.90248,46038.03053,1
"2605",2605,51997.74138,7556.724841,1
"2606",2606,74255.63224,33094.86935,1
"2607",2607,36056.80924,46870.97202,1
"2608",2608,58369.49016,68628.0264,2
"2609",2609,38079.19119,148011.4248,3
"2610",2610,68559.89253,55721.28792,2
"2611",2611,86221.45457,26134.06297,1
"2612",2612,58449.41908,51961.19477,2
"2613",2613,52108.08332,17612.78341,1
"2614",2614,35745.19311,33792.11256,1
"2615",2615,67782.76717,101537.4103,3
"2616",2616,62744.11541,55072.70495,2
"2617",2617,67049.62548,58669.40948,2
"2618",2618,92714.11082,62632.31765,2
"2619",2619,11840.93048,59319.93561,2
"2620",2620,29390.9419,27678.65166,1
"2621",2621,41786.76756,1002.034931,1
"2622",2622,73082.5005,36861.76373,1
"2623",2623,38072.55652,28498.7354,1
"2624",2624,50649.63966,72443.12196,2
"2625",2625,69809.95951,116438.9689,3
"2626",2626,48512.84928,67154.87235,2
"2627",2627,45938.68936,91501.25397,2
"2628",2628,52592.07735,84532.33183,2
"2629",2629,57176.18868,107847.2916,3
"2630",2630,56880.55128,59852.2416,2
"2631",2631,79750.81845,98568.72706,2
"2632",2632,42560.49119,81947.09146,2
"2633",2633,57430.14001,53941.89263,2
"2634",2634,72969.29438,30340.82135,1
"2635",2635,58543.31204,23936.74001,1
"2636",2636,64615.03309,6551.511756,1
"2637",2637,98630.21491,51636.1681,2
"2638",2638,83759.90384,152938.2359,4
"2639",2639,65946.77018,107825.3913,3
"2640",2640,49211.77907,3972.417965,1
