UnitID,sales,inventory
2628,52592.07735,84532.33183
2629,57176.18868,107847.2916
2630,56880.55128,59852.2416
2631,79750.81845,98568.72706
2632,42560.49119,81947.09146
2633,57430.14001,53941.89263
2634,72969.29438,30340.82135
2635,58543.31204,23936.74001
2636,64615.03309,6551.511756
2637,98630.21491,51636.1681
2638,83759.90384,152938.2359
2639,65946.77018,107825.3913
2640,49211.77907,3972.417965
2641,118268.2665,33227.06495
2642,14938.41132,102489.5528
2643,51232.49669,87141.5603
2644,70540.20777,64709.30023
2645,88307.34233,42639.55484
2646,74994.43806,54107.31538
2647,24849.78739,88377.13804
2648,56075.96417,31194.05292
2649,33993.02517,79805.12698
2650,80386.40706,64882.39184
2651,56137.7499,20506.8582
2652,52882.12196,103892.0256
2653,119952.759,39945.85962
2654,104315.5092,79581.82395
2655,88755.9333,53425.18939
2656,103500.8064,58128.87181
2657,76111.4348,23711.8641
2658,50060.38044,89469.59034
2659,88836.01977,76322.67934
2660,42899.66935,53910.92726
2661,103220.1894,45863.45148
2662,91895.26049,40213.50633
2663,51008.96264,164307.0685
2664,36490.37347,30260.35138
2665,76615.6956,80073.65023
2666,54987.0612,22322.8856
2667,94757.24908,24853.27097
2668,30216.9626,14909.23142
2669,70939.93408,98490.41827
2670,63480.20021,86426.7668
2671,81855.86939,82858.92304
2672,58246.09558,7465.474043
2673,61938.92961,126992.9596
2674,58630.69959,96426.71197
2675,42679.3704,133252.3755
2676,52168.78271,51375.80576
2677,35044.57934,80233.25952
2678,90174.26031,112606.4581
2679,97028.91389,31461.94726
2680,83332.59113,91810.58366
2681,45630.79844,36166.45965
2682,22311.94403,49018.10988
2683,26907.93144,94597.29499
2684,64726.01005,59841.27461
2685,59758.26834,133760.467
2686,99382.11468,52363.59866
2687,75053.86781,50593.06118
2688,30836.1133,74804.97522
2689,65659.69702,86516.9072
2690,94302.2056,106433.0702
2691,50100.4186,14046.36885
2692,64606.07773,31466.89599
2693,90557.40497,86995.1324
2694,80107.41178,49185.49603
2695,100839.4179,84006.90527
2696,92933.37377,36809.01917
2697,43744.05385,109672.1541
2698,87967.20229,103378.0053
2699,27708.15861,27964.92907
2700,24208.04198,75103.68081
2701,110873.0294,42390.4016
2702,82710.63024,88554.99916
2703,78127.61272,109201.4195
2704,98557.62633,107454.9169
2705,83023.85947,98676.48209
2706,64479.2889,143222.7608
2707,39784.46097,141641.3121
2708,90510.22621,139317.2507
2709,25229.29298,120458.7305
2710,79191.56517,106111.0535
2711,52018.80514,143079.4581
2712,67072.00173,145032.4171
2713,105048.2846,146336.6688
2714,47126.26176,117564.7993
2715,61322.81571,142580.0258
2716,49716.99552,118600.7446
2717,76013.38543,144188.8671
2718,66706.77593,111230.0718
2719,51002.40717,140453.4268
2720,108208.9233,130480.4527
2721,94561.60386,137645.5651
2722,71394.35276,141010.8455
2723,113259.327,134013.4595
2724,74619.02053,117428.908
2725,80943.85756,107401.5211
2726,84116.62689,108158.7768
2727,68331.476,138085.5606
2728,58842.26439,142407.1699
2729,61755.81107,122979.3504
2730,73687.98175,132070.1919
2731,53707.21495,123523.0849
2732,57618.06239,165244.6773
2733,92214.88237,123144.2919
2734,68217.24991,123727.6107
2735,75780.54961,137772.5651
2736,74444.56837,108464.9715
2737,66823.17496,142729.6962
2738,82395.2028,107715.0935
2739,83114.55184,112438.3195
2740,78346.39824,137594.4072
2741,81564.24892,134872.7358
2742,73761.50169,111754.9094
2743,84583.71351,148804.9608
2744,63544.38913,151795.1337
2745,98075.57782,96973.12825
2746,76037.81022,125666.851
2747,87187.70592,123149.7364
2748,55484.69135,138211.7682
2749,42485.62552,125488.1675
2750,90227.92697,99659.88656
2751,63491.34542,127989.6018
2752,23203.84227,129748.7123
2753,31103.45785,147814.8063
2754,43014.82604,137644.9378
2755,62960.38107,143021.6713
2756,72317.03556,143459.0698
2757,56459.32955,126624.3452
2758,65162.19572,101282.5802
2759,80086.83826,141622.8785
2760,54566.70236,148198.0089
2761,59149.39,147013.353
2762,102093.387,111462.9805
2763,62307.01139,99163.26174
2764,65342.7875,110464.269
2765,99619.84886,118629.6591
2766,51619.72319,128532.5093
2767,68413.58906,138979.8413
2768,72951.69112,101391.2381
2769,101899.1422,109874.2457
2770,26364.43595,113236.0551
2771,78621.81322,124500.8122
2772,90572.94164,112897.5465
2773,60865.19449,120795.3169
2774,85958.7823,119676.4463
2775,55370.09523,104039.4493
2776,30852.91222,145850.202
2777,65914.06189,111642.2947
2778,42051.79607,96760.24877
2779,108126.4804,113069.9673
2780,69244.89093,102041.807
2781,79322.79523,101434.4506
2782,46584.78248,95721.36701
2783,65363.50993,151515.0229
2784,48453.12177,159844.095
2785,90977.10197,139709.4515
2786,67527.92324,115672.5263
2787,85494.7164,122435.9361
2788,52416.92175,153156.0788
2789,68280.61233,109949.3831
2790,72952.86032,152016.2602
2791,67096.23664,157452.9151
2792,70697.82552,86093.90747
2793,79218.8331,105795.0334
2794,91337.19816,121898.1799
2795,76394.0819,138812.9588
2796,83154.82416,104018.8979
2797,70579.50547,109523.9358
2798,68675.02518,144104.628
2799,81798.34175,137313.9697
2800,105419.9707,145403.2382
2801,93210.65911,116520.3405
2802,84064.3691,140376.5184
2803,97359.7155,135155.403
2804,76852.46148,105210.8055
2805,53679.42013,136767.304
2806,46031.54883,119266.5581
2807,53365.30882,131892.0858
2808,70031.03797,115324.5855
2809,49944.5511,153873.8745
2810,71596.1677,157574.569
2811,102248.2068,101327.6461
2812,76178.27928,152049.7878
2813,37223.37355,142504.2714
2814,42847.96732,117440.7143
2815,66870.27784,135800.6163
2816,59371.46205,121847.2197
2817,87879.42846,111119.0425
2818,78035.55668,118698.2191
2819,41233.67339,109379.7495
2820,82768.0493,131812.0066
2821,77701.87011,135045.2896
2822,79746.11223,112132.4185
2823,55027.93329,133381.536
2824,67825.65827,145673.88
2825,74747.71801,113959.1283
2826,32077.75428,119721.9913
2827,71881.74446,106066.124
2828,68059.74701,131377.888
2829,75968.27895,115321.629
2830,86472.6742,119014.5663
2831,56869.27056,151069.5491
2832,57961.5003,123239.4608
2833,62013.22052,140986.8737
2834,34233.96012,132171.0905
2835,43788.60135,145152.1186
2836,62454.20021,119992.3836
2837,98921.51887,146533.2758
2838,72907.62081,120786.9427
2839,52747.55864,122730.2517
2840,78839.78099,102056.8535
2841,55601.77846,124889.1237
2842,80910.1003,97487.45808
2843,73385.10729,142331.5926
2844,75959.21988,119659.5241
2845,72166.63986,130064.653
2846,52725.01079,150555.5365
2847,65077.94388,105175.7604
2848,48653.34807,128924.5966
2849,61082.61088,116312.4081
2850,61658.22311,141155.0405
2851,69162.17709,110863.5391
2852,73303.56778,138374.5892
2853,62358.01699,109201.038
2854,40243.13389,129675.2214
2855,44709.74898,103870.5694
2856,34900.75148,127565.7473
2857,73857.61668,114990.515
2858,63210.57884,121066.1112
2859,61159.90757,154210.4649
2860,77390.63884,140110.0331
2861,35029.49506,141051.3551
2862,108261.8494,119158.7446
2863,75573.4543,105364.3507
2864,113114.768,135592.4774
2865,40385.47197,127954.2333
2866,93105.29973,138998.8659
2867,57339.50366,124337.8131
2868,58463.48936,120690.8758
2869,54791.94441,145200.4235
2870,67876.40586,153294.5748
2871,64105.98421,131039.4712
2872,69715.7634,109569.2443
2873,88185.41336,134887.4644
2874,27282.87942,127723.8926
2875,89237.51607,146351.2951
2876,61945.27827,158785.3673
2877,68633.37318,139386.6289
2878,49765.81481,139154.8884
2879,94544.67727,134211.334
2880,59979.72785,148455.9109
2881,74227.25851,132238.2284
2882,77929.15376,110328.9438
2883,76959.71267,89687.89003
2884,76320.44687,112965.7333
2885,23532.04444,157413.8408
2886,37778.85928,117078.5775
2887,86944.52973,126900.705
2888,35285.55371,147897.1614
2889,80518.75424,105182.1129
2890,89222.11263,116075.9051
2891,35435.60988,110068.4227
2892,35448.12239,127496.5147
2893,91684.79117,123032.108
2894,88211.424,141650.5003
2895,58723.643,155319.1371
2896,77000.96084,105251.4308
2897,57736.30602,127066.3659
2898,63858.81434,136707.1559
2899,68504.26705,118989.9606
2900,43339.84952,150530.5746
2901,40721.85948,110484.385
2902,68734.42951,163889.6142
2903,42691.26889,128131.1303
2904,84889.42546,100572.8494
2905,77802.38969,58704.90798
2906,153567.6471,137753.9576
2907,56571.48211,153536.3684
2908,77372.30806,97936.04107
2909,120556.3968,106632.3982
2910,102402.0296,126108.8344
2911,238890.6299,129624.4024
2912,200949.2129,131369.5301
2913,110206.6751,76490.56365
2914,44335.63932,170078.9568
2915,61557.41949,59356.8383
2916,150975.4631,59981.34146
2917,130667.9446,78716.24734
2918,112371.1124,161286.063
2919,104685.6197,100483.7189
2920,74996.53265,117810.6576
2921,240322.0405,70752.86063
2922,86365.14308,132599.5385
2923,96056.55731,74521.33848
2924,136145.792,66362.52431
2925,143143.6443,155722.539
2926,123545.0799,132409.3174
2927,145889.8932,96331.71363
2928,181257.456,172582.6371
2929,93474.72025,126907.6142
2930,144033.7098,158903.8002
2931,33700.80793,74909.28053
2932,120008.2743,36471.21657
2933,175329.7404,104634.2097
2934,128500.9538,132327.5125
2935,49884.85575,72797.90516
2936,229434.3953,100473.483
2937,206430.342,110403.321
2938,141470.0387,114866.7409
2939,160478.0845,112281.4415
2940,160061.3241,123820.4504
2941,205984.618,63943.34418
2942,87198.15315,68117.01628
2943,206446.3295,115415.0763
2944,175779.2789,92655.85623
2945,155614.3978,141326.0347
2946,196173.5619,126344.4825
2947,202014.48,126065.3984
2948,92352.3262,70403.27544
2949,64875.25046,94370.31442
2950,142832.9783,108907.9959
2951,118920.2251,94053.8379
2952,63932.51395,139454.1795
2953,230823.5073,44675.15684
2954,104634.7374,87908.73141
2955,84549.91829,69777.98339
2956,7188.238583,89032.19507
2957,29153.28306,170145.3316
2958,153923.1787,88999.89329
2959,58230.04963,151328.3985
2960,125755.2164,90091.08688
2961,179682.9052,156007.9764
2962,102087.6201,102419.8309
2963,171785.0576,96521.46006
2964,125720.9787,107392.7291
2965,99962.21895,72347.65842
2966,105345.4327,135857.408
2967,184834.6903,127772.3374
2968,196108.2117,69050.9075
2969,67907.43558,66249.67231
2970,151424.1287,150516.5537
2971,176044.8004,130342.781
2972,261240.7215,119608.9092
2973,144184.1619,90202.11294
2974,140518.0047,127682.1237
2975,160347.3591,147338.8874
2976,120578.6427,75563.97854
2977,90001.10234,144504.2971
2978,183115.183,127501.5303
2979,175684.2913,189050.4877
2980,79357.51808,110043.9818
2981,148083.89,101577.9396
2982,106290.3927,95857.91334
2983,251937.8309,104245.6839
2984,125013.5032,75490.02027
2985,128683.7599,98283.7399
2986,203018.216,104585.2605
2987,126508.9544,59254.63231
2988,124559.4007,95536.04933
2989,52849.33259,44612.72829
2990,54985.43961,160304.8752
2991,90787.9327,111403.5088
2992,31298.19708,36027.37335
2993,133122.3487,112843.9724
2994,111411.857,109342.3011
2995,62226.02941,25110.55811
2996,108314.8752,132045.9773
2997,79142.86701,96592.73947
2998,53987.25736,74593.04597
2999,64313.26976,46686.0708
3000,64952.03565,70295.49359
3001,148437.2163,77195.15605
3002,119990.6765,59251.81664
3003,70576.08371,20672.29078
3004,127738.5978,84410.89593
3005,109555.6798,79918.55631
3006,47763.35143,67391.63354
3007,46964.68833,76480.49544
3008,98881.17201,102436.1394
3009,99214.10086,120403.1609
3010,81075.89455,60807.66483
3011,35751.61776,25581.54836
3012,73103.02512,33724.6603
3013,136149.6176,27667.61378
3014,88395.09495,98858.9392
3015,44779.46148,32658.7866
3016,98213.74181,37271.39911
3017,91170.96982,25168.25101
3018,44845.22201,70150.63789
3019,52924.96902,52346.48869
3020,61052.50576,71630.71037
3021,61859.10123,32616.44671
3022,99679.42015,80937.20117
3023,49922.14188,4027.610541
3024,34154.52882,15141.89894
3025,63355.85805,61400.91802
3026,104114.6413,111083.103
3027,91263.72437,9789.338728
3028,37687.49069,46164.66023
3029,87933.38539,69949.82066
3030,16718.71483,22924.53721
3031,113834.6332,69959.40205
3032,48645.85316,28721.33427
3033,77172.0893,70342.16087
3034,141018.915,60298.43229
3035,49191.23601,118833.3557
3036,120297.6787,128191.0818
3037,74831.41985,90619.14785
3038,109086.7429,113987.5802
3039,66523.4607,80640.52232
3040,110600.0718,24035.9463
3041,87653.53119,2331.463226
3042,56623.5135,31730.67467
3043,8558.559084,37552.53166
3044,42724.01605,7959.887834
3045,96432.25107,117371.9909
3046,60896.13581,127630.1818
3047,79659.79395,78735.21446
3048,125087.7569,56960.60673
3049,124998.1623,119503.7684
3050,100479.629,94022.32042
3051,128500.3875,118932.267
3052,58477.11172,63792.49771
3053,46890.30816,49471.48926
3054,59793.22963,26083.71096
3055,105132.0234,95980.21022
3056,106992.068,121969.0034
3057,19303.43622,21828.10047
3058,91193.40818,79506.83313
3059,54561.27854,59690.57771
3060,101253.5871,132413.2616
3061,77225.39556,39360.84463
3062,103776.7166,26983.77834
3063,59917.42399,3723.793194
3064,45710.22328,85743.83107
3065,55012.1122,60406.93795
3066,99368.4183,87476.04238
3067,85032.99309,32910.44357
3068,64265.50146,49849.42825
3069,106000.0614,80838.4786
3070,61679.34203,59004.81621
3071,55398.85074,60089.4447
3072,29270.95206,16933.02582
3073,34963.13246,30143.24616
3074,51197.35787,69791.09691
3075,55461.68633,24116.42291
3076,78190.07566,16500.99152
3077,65972.61715,31174.80371
3078,69343.69987,11504.57878
3079,118468.6102,117805.3137
3080,96755.69008,72364.95272
3081,78248.40567,149441.1831
3082,50322.57961,111946.4088
3083,99945.96337,138456.0679
3084,166416.9075,99335.88005
3085,54977.19138,136918.411
3086,84348.85267,114088.8593
3087,49986.04709,114809.0305
3088,78437.4993,114443.0509
3089,88426.00902,139202.6162
3090,37542.73012,133580.4786
3091,70611.72874,110498.4474
3092,100109.2772,146902.1728
3093,64839.06096,164905.5438
3094,120762.3921,115507.8317
3095,89012.53705,108652.096
3096,76016.11206,138044.9772
3097,103796.6182,131351.6989
3098,117300.9068,100467.1998
3099,62645.80546,127380.1153
3100,122279.714,107818.786
3101,131040.6314,147622.6403
3102,69555.49164,138534.9181
3103,94428.38655,117785.1998
3104,94826.4714,115243.0256
3105,140973.9742,139374.707
3106,62160.68191,124596.1862
3107,99230.7495,151577.2043
3108,79658.59658,125250.7554
3109,101860.6006,138624.6865
3110,123317.8211,104651.4163
3111,50798.74141,140044.0433
3112,70849.62995,134254.1558
3113,89123.33205,131883.0674
3114,73348.02296,140904.6434
3115,114114.5948,132405.8849
3116,71067.74227,121831.2116
3117,52358.86886,152001.102
3118,66790.05829,148882.9982
3119,94042.86657,154273.9887
3120,44275.95326,152418.8045
3121,109796.6146,158792.095
3122,79065.48532,137229.6516
3123,92139.10509,131059.7492
3124,42676.03887,142848.6815
3125,69762.14298,133371.4219
3126,88746.49042,133083.6157
3127,105865.7816,120173.1734
3128,136369.9948,128254.5205
3129,98608.45572,132257.4873
3130,76175.18899,141880.3878
3131,139298.5968,152212.8418
3132,37625.57145,146732.112
3133,77860.37565,131083.1495
3134,101840.7598,126861.3915
3135,108489.6693,128535.5801
3136,97885.67124,134195.3268
3137,91214.74924,148096.3002
3138,48922.60137,140721.3522
3139,88152.84105,144029.2959
3140,98583.97751,124004.1984
3141,88786.85597,97964.48384
3142,83712.95164,120124.4051
3143,62097.27191,126772.6391
3144,76231.3857,136226.3592
3145,33097.94754,161561.1939
3146,133028.0486,101736.6927
3147,78918.97058,99620.81079
3148,70305.85367,154550.934
3149,66278.88806,131248.523
3150,88862.94747,153118.4864
3151,80147.93347,150697.5692
3152,99224.53579,156124.412
3153,56551.86825,145477.4786
3154,125978.4332,120244.2375
3155,46105.33831,124133.1915
3156,52421.74005,147579.5633
3157,65854.52048,132086.1653
3158,71564.25848,131766.4075
3159,102606.5818,156492.6341
3160,153483.951,149446.3079
3161,99480.98514,137497.2913
3162,81946.86919,135066.0684
3163,57238.92728,131696.4783
3164,56054.42579,158175.6061
3165,149013.0596,131057.2376
3166,116400.5302,119864.2141
3167,139037.217,127336.9074
3168,122049.7656,93132.16617
3169,115581.9337,131566.5669
3170,136677.8862,107325.4435
3171,48326.67429,127763.6681
3172,108690.3609,112340.4873
3173,140764.4212,140788.999
3174,83372.00415,152114.413
3175,84288.18046,116716.7066
3176,62805.84512,115329.703
3177,80372.5232,147660.7909
3178,51885.26045,120360.1897
3179,40322.00035,139085.964
3180,40961.56351,170084.8457
3181,62886.62546,137005.4592
3182,180367.3989,127068.5673
3183,98419.71853,84599.90256
3184,106176.7561,126732.0944
3185,101599.2005,98967.04489
3186,130840.2123,65460.88013
3187,77893.4133,79135.30984
3188,76739.20738,75053.09031
3189,99885.35535,54104.71496
3190,123437.3528,97045.12412
3191,126687.0885,114907.6947
3192,31602.14437,54376.28658
3193,80740.06648,76658.11327
3194,81710.38443,78653.78622
3195,38969.39633,103144.7956
3196,67581.22865,13787.0018
3197,82779.186,89555.45885
3198,117186.2333,87757.47122
3199,22261.16764,42339.27117
3200,62823.6541,56673.29732
3201,115299.5369,48462.58142
3202,55034.60644,44955.11554
3203,94292.5995,83189.21136
3204,56752.65821,87667.33197
3205,104092.4805,110431.3142
3206,74568.51333,10128.8304
3207,52161.37912,86767.28988
3208,51803.66345,9587.587165
3209,134462.0437,87779.0841
3210,40607.42474,10251.06843
3211,76432.18179,43015.87468
3212,68500.89597,111855.4983
3213,93413.69022,118437.8823
3214,86962.99969,99536.94043
3215,107016.6776,136946.9524
3216,74108.03013,90869.44018
3217,77004.60168,39943.49766
3218,77240.69143,19428.76631
3219,78484.40394,35018.01038
3220,60952.39989,82337.7573
3221,49676.40201,59416.83333
3222,121646.5868,36438.21898
3223,92873.26195,42981.0711
3224,75270.72912,88759.77253
3225,111885.3377,55945.28937
3226,97809.03599,79987.58069
3227,70904.18948,51718.9444
3228,56672.60276,96598.04298
3229,3210.403433,43837.01668
3230,24155.34742,35870.85949
3231,92341.7707,64354.19649
3232,80382.5112,21166.0491
3233,78747.7624,34796.04883
3234,71290.48895,16257.51324
3235,98589.94509,91199.09449
3236,74787.88327,96562.28925
3237,94201.53051,61901.34334
3238,58814.20193,40472.31496
3239,45765.18622,2892.972179
3240,11811.20048,6776.341954
3241,38273.58442,3236.215528
3242,97153.72096,168760.138
3243,103131.0923,63459.97785
3244,76042.64611,50869.06687
3245,80180.72094,111333.3673
3246,90204.80444,26130.56692
3247,100472.1032,48769.97802
3248,82421.27861,79216.62757
3249,105320.4857,30935.47583
3250,62098.3899,36850.44631
3251,78430.46872,47129.76968
3252,38281.98528,17020.32504
3253,71744.67063,100109.5615
3254,51391.05256,15536.60632
3255,87142.25482,80561.38398
3256,12895.99143,25819.60932
3257,129810.7001,79196.23966
3258,67478.2234,101306.6027
3259,134872.6496,66613.58858
3260,94265.43552,76056.26926
3261,98562.36035,62928.40095
3262,95469.99665,104084.6047
3263,104215.5478,96149.09116
3264,49037.82932,58240.55876
3265,87815.7503,90678.47096
3266,69085.62503,39848.42407
3267,95423.20575,110732.1147
3268,53831.68801,108357.8205
3269,34338.85751,11571.70094
3270,68271.70228,10904.80873
3271,68517.41425,110503.7548
3272,137061.0998,73218.77847
3273,67394.75576,84012.50684
3274,128757.1837,52036.3177
3275,95873.66982,66377.37695
3276,77011.35388,121493.089
3277,69146.48755,112124.5194
3278,46152.04275,158747.336
3279,67657.03522,129713.565
3280,34522.87522,132617.9638
3281,68014.69378,126917.3828
3282,21301.16792,114521.9488
3283,71079.37689,149171.9144
3284,46387.44272,104833.839
3285,93198.99919,130533.1056
3286,91854.95364,100474.6557
3287,64659.69266,106544.2222
3288,53787.00106,138402.4821
3289,46810.78176,117298.5649
3290,40960.11417,147440.7781
3291,70893.21204,150216.1412
3292,30753.02934,106078.4019
3293,54190.26151,137244.5362
3294,71833.1737,106043.4391
3295,54657.106,111457.4271
3296,92847.40246,129274.8919
3297,68619.55182,147241.375
3298,52650.0948,126676.4009
3299,71505.59185,158248.0933
3300,55213.07987,160078.7405
3301,67150.95004,122201.6971
3302,50940.0608,103655.3627
3303,79620.38781,117755.4229
3304,54510.44432,151093.2456
3305,80178.07428,124119.9387
3306,63574.51381,115808.6761
3307,39765.73721,113808.7235
3308,85863.73759,109728.9053
3309,74083.9841,130508.0733
3310,89894.15248,99640.81553
3311,64403.75719,116565.459
3312,64401.4298,143438.2627
3313,97621.5239,137693.7584
3314,78102.63427,137304.6838
3315,54612.86677,143024.3704
3316,72960.4394,111409.697
3317,83517.1935,106971.1043
3318,52213.40514,124846.0278
3319,112250.136,143145.4745
3320,59831.86636,128252.6006
3321,77320.87769,107063.7489
3322,103849.8442,143238.2217
3323,62987.21893,129900.0188
3324,96760.72747,122570.3561
3325,54362.2463,117965.0459
3326,91972.99406,138340.832
3327,97553.62173,139673.0512
3328,72695.43649,136427.4165
3329,80959.22224,116249.3835
3330,93584.43302,135625.1922
3331,89891.23795,121472.2171
3332,71870.34425,106142.1674
3333,75233.2202,130200.4107
3334,43112.84914,150176.4201
3335,48475.80225,125926.5632
3336,61980.95651,136845.1945
3337,67863.33994,124618.4598
3338,91831.22552,87747.19552
3339,72621.27738,162599.8152
3340,77024.40804,101677.516
3341,90015.91835,149048.768
3342,83133.2381,111282.1247
3343,105069.129,118096.915
3344,59788.88425,120503.4595
3345,69132.55135,125124.2466
3346,38932.85989,103401.5128
3347,62030.53935,121342.633
3348,85954.07948,97314.49202
3349,64187.05924,129346.111
3350,58539.7072,136609.2483
3351,54472.54546,142210.4896
3352,71920.82089,122987.9748
3353,74760.23394,133839.8675
3354,112281.0588,146861.0826
3355,63676.72401,110510.5731
3356,75560.13708,119348.8818
3357,58975.24395,165502.1986
3358,81232.79689,143182.3585
3359,59601.54731,111805.702
3360,71792.76087,149241.7987
3361,51428.10107,123819.7277
3362,98782.67838,96441.96687
3363,78777.29873,128252.1875
3364,67208.32768,128286.31
3365,99797.90026,118177.5256
3366,94659.49348,123072.4688
3367,70870.45958,143730.8182
3368,51722.48185,131846.1988
3369,43236.99261,151586.3949
3370,78255.72558,121122.2589
3371,71615.38283,127239.8864
3372,90756.67679,135244.3211
3373,105022.0623,127890.25
3374,30084.892,151527.9313
3375,79115.79176,99348.32977
3376,91766.963,124218.1258
3377,99071.03767,135546.6432
3378,54891.15256,116231.6122
3379,86856.34125,138103.1897
3380,76432.99612,148312.0629
3381,77839.656,134664.7469
3382,54358.72497,139696.3723
3383,63010.11715,144900.1417
3384,33878.87245,144446.6405
3385,65297.063,133367.4295
3386,91097.49785,142920.0954
3387,80160.53753,123145.2061
3388,82433.42042,141587.7946
3389,91927.27395,123320.3114
3390,80246.61784,142487.2598
3391,101619.6859,124247.7983
3392,59297.06746,144945.4184
3393,123673.4839,101428.1709
3394,83391.05484,86034.87481
3395,48015.05894,80346.76544
3396,82063.92883,92041.98147
3397,46084.26737,81074.9625
3398,118580.0212,88452.55139
3399,91819.16168,93695.47383
3400,89840.57168,86351.91102
3401,67851.98445,83370.5563
3402,47636.07038,75653.41894
3403,55659.01347,78423.93633
3404,54527.03501,82152.54762
3405,59614.2639,79235.47212
3406,107361.6304,85236.14383
3407,131879.485,102142.8623
3408,126368.6199,99560.79049
3409,98449.95995,98695.46134
3410,100133.8537,94199.44121
3411,45746.51974,81302.11223
3412,107697.4547,91400.98718
3413,54785.10686,72202.65283
3414,60123.53095,80736.81818
3415,47837.60375,87430.64538
3416,88403.46518,88145.81734
3417,59778.82842,81927.02625
3418,51770.32247,78551.04847
3419,62024.77389,85215.05149
3420,33785.23103,82107.24313
3421,136297.6758,108231.2971
3422,96417.89133,94751.68396
3423,42199.37136,87770.93783
3424,60502.30654,75672.22194
3425,86018.75678,92892.67816
3426,110461.6302,90254.4192
3427,73445.77755,92424.88546
3428,91577.49728,91604.27675
3429,57395.15265,81565.28438
3430,97945.25964,99057.70633
3431,138866.4644,94497.34705
3432,86409.54843,88461.89629
3433,55782.50674,86982.01459
3434,88191.85781,92039.99315
3435,90372.57515,90246.15593
3436,100228.6473,86227.7006
3437,143064.1005,99119.04911
3438,57244.7562,86681.49667
3439,61571.8004,87142.21598
3440,55032.68361,77727.94973
3441,76935.94151,82652.65871
3442,126761.2274,96110.57925
3443,140170.6401,99062.51566
3444,45794.48735,77059.92104
3445,29449.46691,72574.96499
3446,89680.68535,91615.40258
3447,95388.53967,91103.00957
3448,56874.09565,84035.83192
3449,99264.49047,87031.83453
3450,75672.94578,86208.09603
3451,129232.8073,102196.2711
3452,93848.39191,89753.23871
3453,94505.67508,87706.70479
3454,94660.73447,78624.29645
3455,116708.7005,95369.29508
3456,99913.61745,90779.88488
3457,55981.15434,86557.95026
3458,79874.82526,88716.73077
3459,98136.29611,91241.76365
3460,60534.53647,75834.99437
3461,116990.972,108499.7906
3462,108080.583,100547.7775
3463,87061.18563,86457.44706
3464,129461.9809,104772.0725
3465,94948.44652,83587.61678
3466,76099.89576,89221.49092
3467,82499.04288,89626.63458
3468,82920.87451,93742.54156
3469,35039.30821,83479.37227
3470,67102.40126,85085.55386
3471,104670.1209,100028.6365
3472,130476.4914,98528.3821
3473,77863.80842,80488.94832
3474,129641.6016,95897.96037
3475,89164.94932,102020.1514
3476,80125.64855,81271.44103
3477,100040.7024,93521.51129
3478,115430.6861,95524.7977
3479,105229.8125,86493.03195
3480,100892.1173,99890.14219
3481,90311.28855,86809.41038
3482,89258.2231,84018.88507
3483,46813.25621,82461.46834
3484,73485.30742,82226.22317
3485,60255.29045,78896.67512
3486,46285.11221,70588.86345
3487,123838.0088,96613.28081
3488,104719.6089,90855.36688
3489,108356.5962,95391.68639
3490,57293.57162,79251.78605
3491,85851.9392,81564.68169
3492,87785.61543,94730.5926
3493,49171.10323,82955.08513
3494,52243.01421,78810.46919
3495,79887.43758,95082.3508
3496,76371.63237,89637.7992
3497,73890.45319,81861.26909
3498,71401.5736,82530.1035
3499,64576.76963,92601.29692
3500,84595.76231,87304.4218
3501,105940.8856,87912.73508
3502,80688.83388,85846.10148
3503,49837.39515,79916.81653
3504,80493.75648,86721.15503
3505,91008.91914,91967.74856
3506,95432.89905,88897.02343
3507,93989.201,90412.7368
3508,78323.17248,89325.89391
3509,125625.6474,107138.4109
3510,69752.34825,84475.54557
3511,111957.9059,92662.44548
3512,52187.02091,74973.00367
3513,65083.34353,77667.84579
3514,120696.5219,95826.97844
3515,79880.54842,84814.53506
3516,111457.7104,92228.23776
3517,52483.81995,82963.48145
3518,39120.79193,85844.93851
3519,74869.69928,82579.36019
3520,99755.88308,95885.91104
3521,99538.75246,89400.46064
3522,89341.1365,89031.38385
3523,86125.68316,101009.1557
3524,114966.5343,86855.91151
3525,101454.3988,93911.18921
3526,80541.44843,91383.75843
3527,106895.5353,96061.37361
3528,80895.31026,77329.16674
3529,58878.07731,88948.17936
3530,109964.265,92331.21522
3531,43356.7926,82661.39804
3532,53519.80002,86618.70001
3533,97021.20613,78987.26067
3534,59404.65074,73417.57206
3535,74575.50326,88450.64322
3536,87611.74341,92018.05985
3537,126938.3245,91858.60229
3538,124914.9232,102756.3337
3539,35577.42699,84441.81094
3540,62913.01522,87234.17944
3541,100982.139,90550.2783
3542,144491.3248,103204.7136
3543,71573.36056,87660.5666
3544,69135.39294,85218.44579
3545,65332.33963,86688.54539
3546,99990.31484,91505.05499
3547,120630.4294,93048.62859
3548,90791.93407,98503.36676
3549,45734.88518,71075.8853
3550,81828.45263,81875.42881
3551,108532.5707,96279.10515
3552,131388.4106,93279.41989
3553,106215.6723,85698.23481
3554,85350.50883,88580.79776
3555,110346.0871,85635.0425
3556,132632.1548,101184.5754
3557,37687.76216,78088.7636
3558,73078.87857,88086.27171
3559,74276.28902,85658.73639
3560,133148.6798,97311.52497
3561,116596.2533,94635.80671
3562,123398.9344,97210.53561
3563,50986.41239,80405.99822
3564,96314.70837,91955.4912
3565,54721.61001,84721.61277
3566,93003.35864,93850.41062
